"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,29236.5951731453,,
"ITA","Italy","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,29601.3297000133,,
"JPN","Japan","CPNCU","Current prices in NCU","2000","2000","JPY","Yen","0","Units",,,4627844.94284869,,
"JPN","Japan","CPNCU","Current prices in NCU","2001","2001","JPY","Yen","0","Units",,,4521435.23488057,,
"JPN","Japan","CPNCU","Current prices in NCU","2002","2002","JPY","Yen","0","Units",,,4367848.21183955,,
"JPN","Japan","CPNCU","Current prices in NCU","2003","2003","JPY","Yen","0","Units",,,4326496.60971007,,
"JPN","Japan","CPNCU","Current prices in NCU","2004","2004","JPY","Yen","0","Units",,,4335396.05562706,,
"JPN","Japan","CPNCU","Current prices in NCU","2005","2005","JPY","Yen","0","Units",,,4390765.44267747,,
"JPN","Japan","CPNCU","Current prices in NCU","2006","2006","JPY","Yen","0","Units",,,4362810.24299337,,
"JPN","Japan","CPNCU","Current prices in NCU","2007","2007","JPY","Yen","0","Units",,,4339139.57407606,,
"JPN","Japan","CPNCU","Current prices in NCU","2008","2008","JPY","Yen","0","Units",,,4364947.22416707,,
"JPN","Japan","CPNCU","Current prices in NCU","2009","2009","JPY","Yen","0","Units",,,4226762.23395551,,
"JPN","Japan","CPNCU","Current prices in NCU","2010","2010","JPY","Yen","0","Units",,,4240193.32254613,,
"JPN","Japan","CPNCU","Current prices in NCU","2011","2011","JPY","Yen","0","Units",,,4312032.52921863,,
"JPN","Japan","CPNCU","Current prices in NCU","2012","2012","JPY","Yen","0","Units",,,4211955.96004225,,
"JPN","Japan","CPNCU","Current prices in NCU","2013","2013","JPY","Yen","0","Units",,,4202788.58464625,,
"JPN","Japan","CPNCU","Current prices in NCU","2014","2014","JPY","Yen","0","Units",,,4211397.53850118,,
"JPN","Japan","CPNCU","Current prices in NCU","2015","2015","JPY","Yen","0","Units",,,4224335.23301864,,
"JPN","Japan","CPNCU","Current prices in NCU","2016","2016","JPY","Yen","0","Units",,,4277451.34067895,,
"JPN","Japan","CPNCU","Current prices in NCU","2017","2017","JPY","Yen","0","Units",,,4305781.58958312,,
"JPN","Japan","CPNCU","Current prices in NCU","2018","2018","JPY","Yen","0","Units",,,4334000.28315203,,
"KOR","Korea","CPNCU","Current prices in NCU","2000","2000","KRW","Won","0","Units",,,18256012.585595,,
"KOR","Korea","CPNCU","Current prices in NCU","2001","2001","KRW","Won","0","Units",,,19447768.3636928,,
"KOR","Korea","CPNCU","Current prices in NCU","2002","2002","KRW","Won","0","Units",,,20757322.7698257,,
"KOR","Korea","CPNCU","Current prices in NCU","2003","2003","KRW","Won","0","Units",,,22205757.4286729,,
"KOR","Korea","CPNCU","Current prices in NCU","2004","2004","KRW","Won","0","Units",,,23579278.1966763,,
"KOR","Korea","CPNCU","Current prices in NCU","2005","2005","KRW","Won","0","Units",,,24789745.562012,,
"KOR","Korea","CPNCU","Current prices in NCU","2006","2006","KRW","Won","0","Units",,,25425077.8826104,,
"KOR","Korea","CPNCU","Current prices in NCU","2007","2007","KRW","Won","0","Units",,,26378133.209022,,
"KOR","Korea","CPNCU","Current prices in NCU","2008","2008","KRW","Won","0","Units",,,27326559.4991811,,
"KOR","Korea","CPNCU","Current prices in NCU","2009","2009","KRW","Won","0","Units",,,28101200.7607511,,
"KOR","Korea","CPNCU","Current prices in NCU","2010","2010","KRW","Won","0","Units",,,29313111.3376188,,
"KOR","Korea","CPNCU","Current prices in NCU","2011","2011","KRW","Won","0","Units",,,30679842.1425007,,
"KOR","Korea","CPNCU","Current prices in NCU","2012","2012","KRW","Won","0","Units",,,30980430.8147072,,
"KOR","Korea","CPNCU","Current prices in NCU","2013","2013","KRW","Won","0","Units",,,31871744.1223615,,
"KOR","Korea","CPNCU","Current prices in NCU","2014","2014","KRW","Won","0","Units",,,32014268.6277064,,
"KOR","Korea","CPNCU","Current prices in NCU","2015","2015","KRW","Won","0","Units",,,32862515.4604341,,
"KOR","Korea","CPNCU","Current prices in NCU","2016","2016","KRW","Won","0","Units",,,34318204.1530324,,
"KOR","Korea","CPNCU","Current prices in NCU","2017","2017","KRW","Won","0","Units",,,35490433.1873805,,
"KOR","Korea","CPNCU","Current prices in NCU","2018","2018","KRW","Won","0","Units",,,37495203.5209924,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,40513.9505010981,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,41728.8565237773,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,43196.1537053899,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,43962.9917376321,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,45583.7001289241,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,47124.0278081206,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,48960.7621335089,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,51364.6550122676,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,52755.6203281053,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,53949.9549895952,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,55094.0703466984,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,55917.8273045024,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,56579.3917236095,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,58077.6790276782,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,60550.2758139257,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,61400.9435091491,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,61538.0078511702,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,63893.7115863753,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,64595.096603646,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,32049.2919574717,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,33570.6262963926,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,34828.7656246271,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,35879.0812735427,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,36967.2620578312,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,37653.0626058801,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,38603.5037133244,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,39958.8354154012,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,41035.2504636514,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,42147.5244443453,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,42856.4756697155,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,43492.2442313926,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44232.7698245149,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,45309.5559620084,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,45461.7047332937,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,46063.737580137,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,46532.3788269974,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,46814.940457687,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,47422.4857281207,,
"NOR","Norway","CPNCU","Current prices in NCU","2000","2000","NOK","Norwegian Krone","0","Units",,,277309.679438876,,
"NOR","Norway","CPNCU","Current prices in NCU","2001","2001","NOK","Norwegian Krone","0","Units",,,290624.075612122,,
"NOR","Norway","CPNCU","Current prices in NCU","2002","2002","NOK","Norwegian Krone","0","Units",,,306317.277155807,,
"NOR","Norway","CPNCU","Current prices in NCU","2003","2003","NOK","Norwegian Krone","0","Units",,,318892.977488682,,
"NOR","Norway","CPNCU","Current prices in NCU","2004","2004","NOK","Norwegian Krone","0","Units",,,333122.529756711,,
"NOR","Norway","CPNCU","Current prices in NCU","2005","2005","NOK","Norwegian Krone","0","Units",,,346476.019694493,,
"NOR","Norway","CPNCU","Current prices in NCU","2006","2006","NOK","Norwegian Krone","0","Units",,,367067.958856343,,
"NOR","Norway","CPNCU","Current prices in NCU","2007","2007","NOK","Norwegian Krone","0","Units",,,388217.636314095,,
"NOR","Norway","CPNCU","Current prices in NCU","2008","2008","NOK","Norwegian Krone","0","Units",,,410999.071679541,,
"NOR","Norway","CPNCU","Current prices in NCU","2009","2009","NOK","Norwegian Krone","0","Units",,,425612.52881341,,
"NOR","Norway","CPNCU","Current prices in NCU","2010","2010","NOK","Norwegian Krone","0","Units",,,440210.282507895,,
"NOR","Norway","CPNCU","Current prices in NCU","2011","2011","NOK","Norwegian Krone","0","Units",,,460208.655736805,,
"NOR","Norway","CPNCU","Current prices in NCU","2012","2012","NOK","Norwegian Krone","0","Units",,,477510.140046939,,
"NOR","Norway","CPNCU","Current prices in NCU","2013","2013","NOK","Norwegian Krone","0","Units",,,497019.529920206,,
"NOR","Norway","CPNCU","Current prices in NCU","2014","2014","NOK","Norwegian Krone","0","Units",,,511158.164203921,,
"NOR","Norway","CPNCU","Current prices in NCU","2015","2015","NOK","Norwegian Krone","0","Units",,,525922.950660901,,
"NOR","Norway","CPNCU","Current prices in NCU","2016","2016","NOK","Norwegian Krone","0","Units",,,533314.132563444,,
"NOR","Norway","CPNCU","Current prices in NCU","2017","2017","NOK","Norwegian Krone","0","Units",,,545998.580126156,,
"NOR","Norway","CPNCU","Current prices in NCU","2018","2018","NOK","Norwegian Krone","0","Units",,,563298.558604222,,
"POL","Poland","CPNCU","Current prices in NCU","2000","2000","PLN","Zloty","0","Units",,,26451.7329168081,,
"POL","Poland","CPNCU","Current prices in NCU","2001","2001","PLN","Zloty","0","Units",,,29098.1676659001,,
"POL","Poland","CPNCU","Current prices in NCU","2002","2002","PLN","Zloty","0","Units",,,29965.6387424638,,
"POL","Poland","CPNCU","Current prices in NCU","2003","2003","PLN","Zloty","0","Units",,,30497.3704488194,,
"POL","Poland","CPNCU","Current prices in NCU","2004","2004","PLN","Zloty","0","Units",,,31270.3487946163,,
"POL","Poland","CPNCU","Current prices in NCU","2005","2005","PLN","Zloty","0","Units",,,31857.0421748966,,
"POL","Poland","CPNCU","Current prices in NCU","2006","2006","PLN","Zloty","0","Units",,,32545.2700067211,,
"POL","Poland","CPNCU","Current prices in NCU","2007","2007","PLN","Zloty","0","Units",,,34331.0180870637,,
"POL","Poland","CPNCU","Current prices in NCU","2008","2008","PLN","Zloty","0","Units",,,37635.982578591,,
"POL","Poland","CPNCU","Current prices in NCU","2009","2009","PLN","Zloty","0","Units",,,38559.5911783329,,
"POL","Poland","CPNCU","Current prices in NCU","2010","2010","PLN","Zloty","0","Units",,,40643.5838525605,,
"POL","Poland","CPNCU","Current prices in NCU","2011","2011","PLN","Zloty","0","Units",,,42650.021939519,,
"POL","Poland","CPNCU","Current prices in NCU","2012","2012","PLN","Zloty","0","Units",,,43675.1096237796,,
"POL","Poland","CPNCU","Current prices in NCU","2013","2013","PLN","Zloty","0","Units",,,44350.6863729063,,
"POL","Poland","CPNCU","Current prices in NCU","2014","2014","PLN","Zloty","0","Units",,,45198.2490156642,,
"POL","Poland","CPNCU","Current prices in NCU","2015","2015","PLN","Zloty","0","Units",,,45665.2314448165,,
"POL","Poland","CPNCU","Current prices in NCU","2016","2016","PLN","Zloty","0","Units",,,47737.7117716367,,
"POL","Poland","CPNCU","Current prices in NCU","2017","2017","PLN","Zloty","0","Units",,,50808.1137587741,,
"POL","Poland","CPNCU","Current prices in NCU","2018","2018","PLN","Zloty","0","Units",,,55509.2290146372,,
"PRT","Portugal","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,12636.9977338004,,
"PRT","Portugal","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,13173.247115061,,
"PRT","Portugal","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,13626.2313389617,,
"PRT","Portugal","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,14081.4672047651,,
"PRT","Portugal","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,14434.3700569269,,
"PRT","Portugal","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,14901.0878504766,,
"PRT","Portugal","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,15093.37118211,,
"PRT","Portugal","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,15711.1664146454,,
"PRT","Portugal","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,16096.7154177009,,
"PRT","Portugal","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,16518.32572812,,
"PRT","Portugal","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,16752.2768131208,,
"PRT","Portugal","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,16626.0114758655,,
"PRT","Portugal","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,16200.7720475018,,
"PRT","Portugal","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,16664.0996622061,,
"PRT","Portugal","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,16423.1019993604,,
"PRT","Portugal","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,16537.110380852,,
"PRT","Portugal","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,16733.0665360686,,
"PRT","Portugal","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,16899.17848516,,
"PRT","Portugal","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,17240.4438794389,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,5404.54201581694,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,5701.99697444143,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,6177.76817390989,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,6730.41340450596,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,7334.4020351124,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,8024.32497528846,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,8694.42586604697,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,9468.58835621663,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,9991.22400776893,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,10333.653602967,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,10897.0702340092,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,11218.3806092762,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,11475.1042644652,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,11715.8591857049,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,11932.3167423984,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,12359.8091228678,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,12694.9857457055,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,13230.444013151,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,13885.6235038829,,
"ESP","Spain","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,18643.7261767649,,
"ESP","Spain","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,19292.4954041382,,
